,data_comment,data_relay,data_support,data_text,data_time
19,28,4,62,嗯！每个人口味会有差别。我只能以我和家人的口味做依据。其实你们可以根据自己喜欢调整。我不爱写适量，虽然可以推说不好吃是你量不适，我喜欢分量准确。至少你们下料不会完全没方向。,8月31日 21:17
20,15,2,15,做成肉松的好棒！,8月31日 19:32
21,8,26,41,我是嫌弃外面皮手艺没我好。其实自己绞肉就已经挺放心了！肉好！,8月31日 19:30
22,1,转发,8,搓的真均匀！完美！,8月31日 19:27
23,7,转发,16,豌豆爱吃的我都是间隔着给吃。怕老吃吃腻。然后我又要搞研发。新的香肠模具到货咯。,8月31日 19:26
24,6,转发,20,怀着宝宝不容易的，吃不好还睡不踏实。祝一切顺利完美升级,8月31日 19:24
25,19,44,67,小喇叭叭叭叭，免费课明晚抽哟。,8月31日 13:45
26,26,转发,23,呸糊我自己，给人买礼物，问能不能代写生日卡，答曰没有！跟客服mm谈感情谈人生，磨人家写贺卡。人家好容易答应了。我也要拍了才发现找错店铺了。怪不得从来没有写卡业务！谁送人礼物送个钢化玻璃膜！只有我！只有我,8月31日 13:13
27,366,6,337,说起来今天好像是我生日啊。做个无油的素面朝天的蛋糕自己啃啃吧。,8月30日 13:32
28,3,转发,14,香菜不够，薄荷来凑！继续帮老爸收作业,8月29日 18:52
29,1,转发,12,卖！,8月29日 18:51
30,1,转发,5,帮老爸收作业,8月29日 18:50
31,1,转发,7,猪排的方子做的吧,8月29日 18:49
32,40,27,100,回复@桃子西瓜塔:能！会讲各种原料，配比对成品口感影响。也会分析操作，各种失败问题。因为很多失败原因不是单一的，前后都有影响。我会说的比较细，只要你们不嫌弃！//@桃子西瓜塔:亲爱的 我挤过一次曲奇 面糊从花嘴里出来完全没任何形状 特别软 最后冻了切成饼干还挺好吃  这种情况听了课能解决么,8月29日 14:09
33,479,1330,1172,"【文末福利】直播曲奇课上线！一度风靡的网红曲奇，四种口味一次收罗！
小小曲奇，或酥松，或硬脆，看似很简单实则不简单！参与戳>>>O网页链接
我们从原料影响的开始详解。制作曲奇；演示操作，分享窍门以及常见的问题。
无论是个人兴趣，还是创业售卖，你都会有不同的收获！期待与你们相遇 ...展开全文c",8月29日 13:20
34,7,转发,14,也可以试试大盘鸡🙋,8月28日 19:25
35,4,3,21,想收花,8月28日 19:24
36,21,10,37,香肠模具到货啦。两种香肠做法戳评论哈。 N硅胶香肠模具 蛋肠蛋糕热狗烘焙模具自制DIY L...,8月28日 14:59
37,5,转发,20,大盘鸡黄焖鸡炸鸡⋯⋯好想说做鸡我最行，不过算了⋯⋯,8月27日 20:44
38,5,转发,12,为啥不试试俺的馕,8月27日 20:43
39,136,5,79,新烤箱测温/试烤ing，一台技术成熟的烤箱真是能省去大量花在磨合上的功夫........,8月27日 20:37
40,8,102,104,照片里我自己吃又加了辣油。这个本身卤出来几乎不辣哟。完全不吃辣可以把干辣椒去除。,8月26日 19:20
41,63,417,312,#不正宗家常菜# 厉害的来了！老爸的【卤水鸭胗】超级好吃！感谢上次大家帮我点赞鼓励。我可以继续愉快的“啃老”加菜。这次也是称量了调料的版本。喜欢的收哟！我说老爸你拍照要美一点啊，于是他加了三片胡萝卜⋯⋯,8月26日 18:54
42,72,7,145,居然看到彼岸花,8月26日 14:38
43,3,14,18,阿烦的雪糕方子也很赞，你们可以去看一下哟,8月26日 13:00
,data_comment,data_relay,data_support,data_text,data_time
0,44,1,64,"早餐，南瓜红枣发糕，炒小白菜＋胡萝卜，月饼，醪糟蛋花汤，枣。 新周好呀，讲个好玩的事，早晨开车送她俩，到了车位按了开锁，也听见车响了，可是怎么拉车门都拉不开。急的我啊，结果涵涵发现我拉的是跟我家这一模一样，停在我家车旁边的另一辆车
今天准备的早餐都是暖暖的，我 ...展开全文c",今天 08:44
1,评论,转发,4,一直都想买图5@游乐儿-雪 @烩烩小厨 @艾果果爱素素,9月3日 23:49
2,92,2,105,周末午餐，笋干红烧肉，排骨白菜炖粉条，蒜苔炒肉丝，西红柿炒鸡蛋，青梅酒。今天每个人点了一道自己喜欢的菜，大家吃的都很满足。感觉这一大天别的啥都没干，竟做饭了 早晨吃的戚风蛋糕，因为脱模脱残了所以我们就不拍照啦！青梅酒的杯子是@瑾然友叙杂货铺 家的，非常喜欢，晶莹剔透的。,9月3日 15:27
3,99,转发,96,#开学啦#高纤奶酪包，奇亚籽谷物酸奶，烤肠，蔬菜沙拉，黄桃罐头。 姐弟俩个今天都开学啦，给她俩做了爱吃的煎肠，和内容丰富的酸奶，麦片是@S素味平生S 珊珊做的四种的麦片，一人一个口味吃的超满足，里面还放了我提前泡好的奇亚籽。黄桃罐头是去年做的剩下的最后3瓶，怎么样保存的还不错吧 ...展开全文c,9月1日 08:50
4,131,4,124,"早餐，，厚蛋烧，西红柿秋葵汤，红心猕猴桃🥝 这几天看孝利家的民宿，被各种拌饭饭团馋的不行，早晨特意焖了一锅新米饭做饭团，太好吃了
@yaya小舍 家的红心猕猴桃是真甜啊，好吃😋
明天孩子们就开学了，一切又要恢复往日的繁忙想问你们最喜欢和期待看我家早餐的哪个部分，是孩 ...展开全文c",8月31日 08:25
5,61,2,129,#日常#孩子们去了姥姥家两天，我就懒洋洋的在家洗洗衣服，收拾收拾屋子，更多的时候都是在睡觉 下午把她们接回来顺便去采购一些吃的，逛逛花市，回来装点一下屋子。迎着夕阳，听着熟悉的老歌，生活就这样平淡中带着些小确幸，慢慢的度过......,8月30日 18:56
6,105,3,147,#七夕快乐#早餐，猪肉大葱包子，玉米南瓜粥，拌黄瓜丝，无花果。凉快的清晨，大家都睡了个舒服的觉，起来又能量满满了。早晨买菜时候，店里老板问我今天怎么过七夕呀！我才知道今天是七夕，没有什么特别的想法，还是照常吃吃喝喝 不过还是要祝你们七夕快乐呦,8月28日 11:39
7,46,转发,57,"马上就要到北京了，所有的厚衣服已经换上（包邮区的同学们让你们羡慕一下，我们终于不用热成狗）。
这次我们两个旅行箱两个背包，尽管是夏天可孩子们的衣服加上游泳的装备基本就都满了。带着孩子最麻烦的就是要在有限的空间内带上你能考虑到她们可能会需要穿的各种衣服。
这次出行给自己点个赞，他 ...展开全文c",8月27日 21:26
8,48,转发,75,我们终于出发回北京了，你们包邮区真的太太太太太热啦 听说我们大北京今天下雨还超级凉爽说实话这次没玩累，而是被晒累热懵的 孩子都还好，比想象的乐观和体力好,8月27日 16:07
9,114,28,1175,一组来自南浔古镇的游客照,8月27日 10:53
10,23,21,95,"#南浔古镇#早晨的南浔古镇好美啊， 建议你们6点多去，特别安静人特别少。先去百间楼，那里都是民居很原生态，没有商业，清晨坐在长廊上吹着小风舒服极了。赶在8点收门票前再去南边的稍微繁华的街看看，上午就可以走人了。因为游客一多，小镇就一点感觉都没有了。
我的一家四口游记到这里就结束了 ...展开全文c",8月27日 09:34
11,38,4,96,#清晨的南浔古镇# 一早起来，走在没有游客的南浔古镇甚是舒服，小镇安静古朴太喜欢了。这就是我眼中的江南水乡古镇，一早在河边洗衣服的阿婆，坐在那里吃饭的居民，好不惬意的小镇生活。,8月27日 07:35
12,19,1,53,#江南古镇南浔# 下午开车从莫干山出发到古镇南浔，全部安顿好已经接近傍晚。走着走着天色渐晚，随着夜幕的降临，南浔古镇更加美了。跟小朋友一起逛逛小店，姐姐买了漂亮的紫檀书签送给同学。本来还想拍拍夜景的百间楼但是孩子们实在走不动了，所以打算明天一早去看看清晨的南浔。,8月26日 20:19
13,36,转发,77,一个下着雨慵懒的周末，终于凉快了。躺在房间床上看着窗外的竹林，好想继续慵懒的生活在这里呀,8月26日 11:21
14,55,2,78,"昨晚上就开始下雨，天是终于凉快了，可是雨却越下越大吃完早饭孩子们也不能游泳了，只好在泳池边上玩桌球。我坐在那里看着山发呆……
山里下雨时候的空气是真好，太爱这种慢生活了。
只可惜我们一会就要离开了，好舍不得",8月26日 09:26
15,45,2,59,#莫干山民宿# 今天晚饭依然是4菜一汤，吃完了去跟涵爸带着孩子们在村子里溜达了一圈，这里超级安静。在一个小店里买了两样竹子做的舀酒的还有一个简单竹子做的杯子。出门时候涵爸让我带上雨伞，我还说怎么可能这么巧下雨，结果刚出去就下雨piapia打脸,8月25日 21:34
16,50,45,162,"#莫干山民宿# 真心推荐给你们这家民宿，1.老板非常热情。2.民宿就在莫干山脚下。3.民宿本身很舒服，住久了会发现每个角度都非常美。4.在这附近的民宿除了环境特别好的，这家算不错的而且价位也不是很贵。
傍晚涵爸发现这家民宿还有天台，上来一看非常棒。坐在这里就这么静静地发呆突然有点感动。青山下 ...展开全文c",8月25日 17:40
17,24,转发,84,我们正式开始了休假模式，在莫干山脚下，陪着孩子们一起游泳，享受慢生活。老板人很好还给我们拿来了果盘。涵爸忙完了工作也加入我们的悠闲生活,8月25日 15:30
18,11,转发,45,"#莫干山风景区# 大坑景区玩完已经很热了，两个孩子虽然没闹也没说什么，但真的不忍心再带着她俩“受罪”了。我们一路开车往山下走，路过景点（其实就是些建筑）拍拍照，最后开到毛主席下榻的地方看了看。全部看完正好12点，再往后真的没办法停留了，我们决定回民宿。
临走的时候拍的最后一张图就是图9 ...展开全文c",8月25日 14:35
19,19,2,37,#莫干山风景区# 这些基本都是开车路过顺便拍的，图️-️是蒋介石住过的地方，对面是山谷，风景不错。现在这里变成住宿和餐饮的地方。没进去看，不知道里面怎么样。,8月25日 13:56
20,19,2,33,"#莫干山风景区# 这组照片算是我们此行的真正目的地，莫干山全是自然景色非常美，只是天气太热了，稍微一离开竹林就特别热。建议大家在气候宜人的时候来，也无须逛什么景点，只是在山里走走乘乘凉就很舒服了。
景区的景点我们只去了大坑景区和毛主席下榻处，其它地方开车路过看了一下就走了。稍微远一点 ...展开全文c",8月25日 13:39
21,60,4,172,#莫干山大坑景区# 孩子们棒棒哒一路跟着走大坑景区。山里很凉快，刮个小风舒服极了来组游客照，风景照随后发,8月25日 10:34
22,37,3,205,#暑假旅行记# 山里的夜里超级安静孩子们也睡的特别好，吃了简单的清粥小菜非常舒服。吃完早餐，把西瓜冰镇上我们就去玩啦！,8月25日 08:33
23,45,转发,76,#暑假旅行记# 之晚餐，晚饭是在住的民宿吃的，每个人标准80小孩40弟弟不收费。菜的标准是两荤两素一汤，饭全部老板自己做的。吃饭的时候正好人都不在，就跟老板聊了起来，老板就像网上介绍的一样非常热情，做的菜味道也真心好吃孩子们吃完先回房间了，我跟涵爸也终于有点时间坐下来喝杯红酒聊聊天 ...展开全文c,8月24日 20:47
24,21,转发,58,#暑假旅行记# 休息了半个小时感觉整个人都满血复活，可能因为疲惫，刚到的时候对于住宿有些不满意。陪着孩子们游乐一会泳，慢慢的也喜欢上了这个小院，我跟涵爸说人的适应能力真的超乎自己想象 这次出来玩她俩的泳衣泳圈全部都带上了旅行就是累并快乐着,8月24日 19:32
25,38,转发,51,#暑假旅行记# 今天在杭州租完车，我们就开车往莫干山方向走。到了入驻的地方稍微有点失望，虽然住宿在山脚下但是这里有一大片民房（周边有点脏乱差） 跟杭州的感觉差太多，我跟涵爸就跟泄了气的皮球一样只能感慨老板照片拍的太美了。今晚休整休整明天去莫干山景区,8月24日 17:53
26,78,1,68,我们走了，孩子们被热的都开始怀疑人生了天真蓝，蓝的都没办法在户外停留。,8月24日 11:25
27,14,转发,66,#暑假旅行记# 之早餐篇，孩子们起来带着他们吃了酒店的早餐，还蛮丰盛的。每样吃一点点，极其舒服,8月24日 09:33
28,51,1,71,"#暑假旅行记# 杭州西湖景区，跟涵爸6点就出门了，但让人惊讶的是，太阳足到让我都开始怀疑是不是看错表了
这是早6-8点的西湖，人不是很多，阳光明媚（超足超热）连片云彩都没有但也很惬意。
没人给拍同框照两个孩子都在宾馆睡觉呢，所以我们就各自给对方拍一张。当然都是我俩各自在对方 ...展开全文c",8月24日 08:35
29,110,转发,73,"#暑假旅行记# 夜景的西湖非常美，带着孩子们走路花了1个小时十分钟，刚走到这俩孩子就不停说累死活不走了。主要是热，蚊子还多。然后打车十多分钟到了宾馆 我们几个都乐晕了，走了这么久还不如打车早点到呢 弟弟路上累的不行安慰自己说：我的腿你要加油哦！
我 ...展开全文c",8月23日 21:46
30,79,1,72,#暑假旅行记# 吃在了西湖景区的绿茶，整体味道不错，这一桌吃了200多。主要来这也方便，宾馆东门出来就是。唯一郁闷的是我们坐的这个区域空调坏了，吃完我也热的快中暑了来杭州就一个字“热”！,8月23日 18:30
31,62,转发,95,#暑假旅行记#我们已经顺利入住啦，住在了西湖边上，其实我只是想与涵爸清晨在西湖边散个步 很多年前他也是来住这家宾馆，给我拍了好多照片，尤其清晨的西湖打动了我，所以一直想跟他同框在这里今天终于如愿,8月23日 16:13
32,69,4,80,终于到达啦，感觉很快就到杭州了。结果打车一个多小时了还在路上 弟弟全程都很乖，就是到站出站后他说了句他要睡觉然后就睡着了 火车站的出租车要等候一阵子，我们只好带他坐了几站地铁。杭州的天也是杠杠的热啊,8月23日 15:33
33,126,1,132,这次是真的要出发了，第一站杭州 4个多小时以后我们就到了。早晨出发的时候北京下了好大的雨，本来是打车的，结果出租车司机嫌堵车我们就只能改地铁，谁知道地铁20分钟就到了，我们成了早到1个多小时 今天运气好，我们坐了车厢的第一排，一下子空间巨大攒人品的时候到了,8月23日 08:31
34,42,转发,31,早安，提前一个半小时就到了火车站 出发,8月23日 08:03
35,3,1,21,哇拍的好美呀,8月22日 20:44
36,35,转发,44,“出发前一起吃吃喝喝”L百合雨儿的秒拍视频 （使用#秒拍#录制，免流量看热门短视频！）,8月22日 18:26
37,28,2,66,带姐弟俩吃鲜芋仙，俩人同时都想着对方 L百合雨儿的秒拍视频,8月22日 16:39
38,78,3,115,新周早餐，肉饼，拌黄瓜丝，杂蔬汤，🍇 今天是打扫冰箱的日子，后天出发，所以这两天把冰箱里能吃的菜都吃掉。杂蔬汤，一般加入南瓜（油热先放葱花）或者西红柿（油热先放蒜片）抢锅做出来的汤最香。可能因为要出去玩了吧，干什么事情都莫名的开心。也祝你们新周快乐,8月21日 08:28
39,93,2,109,周末早餐，奶酪黑麦包，鸡蛋蔬菜沙拉，牛奶＋柠檬蜂蜜水，沙果。 今天简单吃完要带着孩子们出去玩 周末愉快,8月20日 08:21
40,53,63,168,今天分享ins上一个很喜欢的博主日常，美食，孩子，宠物，温馨的家，都是我超级喜欢的。博主名字在图️,8月19日 15:56
41,34,转发,40,今天继续跟涵姐一起走，因为下午下雨路上有积水，小家伙摔了一下。把膝盖磕破了，不过涵涵很坚强，还是跟我一起走回来了。,8月18日 21:05
42,108,7,58,"跟涵爸终于来了一次说走就走的旅行
我无意间看到了莫干山一个叫清垆民宿的照片。问了涵爸一句莫干山在哪里，一查离他特别想去的湖州很近
（为什么他想去湖州，其实有个小故事，14年我跟涵爸计划带着两个孩子坐飞机去普陀山，然后回来到宁波，再去杭州-湖州。没想到啊临走前的晚上弟弟突然发烧 ...展开全文c",8月18日 17:21
,data_comment,data_relay,data_support,data_text,data_time
0,425,37,476,置顶 初夏·家里的植物们,5月7日 15:56
1,46,3,74,"早呀~
小刺猬豆沙包/
南瓜粥/
干锅菜花/
青提/
玫瑰香葡萄~
新周好...展开全文c",今天 09:26
2,2,2,21,(σﾟ∀ﾟ)σ哇~都是美物呀，眼睛移不开了,9月3日 11:24
3,106,103,10,非常想🙋🏻🙋🏻一起去泰国旅游吧~喝国宝级纯天然果汁，赢泰国游机票~好运~#喝玛丽赢泰国游机票#,9月2日 10:40
4,300,12,185,"早安九月啦~
早餐做了紫薯粥、凉拌菜，
三色玛德琳，
泡了玫瑰花茶，
还有提前做好的玫瑰花果冻~
搭配无花果＋巴旦木~
@洛施花舍玫瑰花茶-linda ...展开全文c",9月1日 08:50
5,404,12,236,"⛅一夜入秋，天气忽然就转凉了，
早上吃点暖和的~
西红柿鸡蛋蔬菜面，
换了种做法的彩虹蛋糕，
无花果＋奶茶
手腕得了腱鞘炎，
以前大拇指也得过，...展开全文c",8月30日 09:50
6,22,14,33,我看到了蓝天白云馒头先码再仔细看，菜菜妈分享的干货~关于天然色素~我记得在别处看到过提取蓝色汁液的，是10g水＋35朵蝶豆花，总之浓度越高，颜色越深~买果蔬粉其实不如用水果蔬菜提取更健康，我也会继续努力尝试哒~,8月28日 20:02
7,243,15,223,早呀(*ฅ́˘ฅ̀*) 七夕快乐💖~,8月28日 09:59
8,251,39,188,"最近经常有人问我北鼎烤箱的使用感觉，算了下，用北鼎烤箱已经8个月有余了，从第一次见到被它的颜值所吸引，到现在用它做过了各种与烤箱有关的美味，可以说也积累了许多的经验和心得体会，写下来供大家参考，有需要的可以看看，避免少走很多弯路吧~
从2013年底开始接触烘焙，三年多来它已经升级为我的 ...展开全文c",8月24日 08:58
9,269,22,342,某人给做的彩虹蛋糕专用隔板,8月23日 22:25
10,283,342,386,"送你一片蓝天白云~~
蓝天白云戚风的方子整理好了
比起来彩虹戚风省事多了，
也是无色素版，
烤的时候注意观察上色，
不要烤焦~
蝶豆花粉前面分享过，...展开全文c",8月22日 10:25
11,559,1518,1702,"早呀~~
彩虹戚风配方整理好了~
无色素版
三年前做过一次色素版的彩虹蛋糕，
那个时候就说想要做一次无色素的，
隔了这么久，终于实现啦~
我知道免费的文章容易让人不珍惜，...展开全文c",8月18日 09:56
12,227,205,254,"多啦a胖的方子~
我更喜欢叫它蓝胖胖
恩~机器猫豆沙包~正经脸.jpg
图中的铜锣烧可以搜松饼，
我也发过配方，
两个松饼合到一起，
中间夹上豆沙馅，...展开全文c",8月17日 10:08
13,349,24,223,"彩虹蛋糕~
又做了一次，
这次蓝色是用蝶豆花粉尝试的，
感觉颜色还挺满意的，
红曲粉上色重，
这次减少了量~
等我详细的配方吧...展开全文c",8月16日 08:49
14,367,29,283,"哆啦a梦先吃
机器猫豆沙包，
还有蓝胖胖最爱的铜锣烧~
搭配香蕉，
蓝莓，
咖啡~
周一早呀~~...展开全文c",8月14日 08:39
15,95,453,365,大家老问我都买的什么天然色粉，统一发一次吧，赤橙黄绿蓝紫黑，全了~~马上又到做各色蛋黄酥的季节了,8月13日 11:21
16,213,308,331,"呆萌的龙猫家族豆沙包配方来啦~
精心整理了几个小时
想着赶在周末前写出来~
想说的都在方子里了，
建议仔细看两遍再做~~
这个量有点大，
可以自行调整，...展开全文c",8月11日 09:14
17,363,19,179,"早呀
周四简单食~
蓝天白云戚风蛋糕/
咖啡/
蔬菜沙拉/
山竹/
戚风的蓝色是蝶豆花粉调出来的~...展开全文c",8月10日 09:38
18,332,27,314,"周二早餐~
龙猫家族豆沙包/
煮彩蔬挂面/
搭配香蕉豆奶/
无花果/
#不可辜负的美食# ...展开全文c",8月8日 09:14
19,125,37,190,"步骤图~心形夹心吐司汉堡的~
六色戚风蛋糕切成和吐司片一样薄厚的蛋糕片，
然后用大小两种心形模具凹造型就可以了~",8月7日 08:04
20,367,14,242,"周五啦O(∩_∩)O~

这两天又开始炎热起来，
继续蒸桑拿的三伏天
早上起来做了两碗烧仙草，
搭配心形夹心吐司汉堡，
还捏了两只小饭团，...展开全文c",8月4日 09:14
21,318,430,419,"周四早呀~
新整理了配方，
抹茶旋风吐司夹心蛋糕，
名字好长
也可以叫它绿钻吐司，
黑钻吐司的升级版~
名字无所谓啦，...展开全文c",8月3日 08:01
22,331,26,233,"猫宁ing
绿色系美味~
抹茶戚风双拼吐司，
(´･･`)我也不知道起什么名字啦，
里面一圈圈的是面包，
外面绿色的是抹茶戚风，
面包蛋糕的双重口感~...展开全文c",8月1日 08:27
23,523,36,368,"新周早安~~
早餐
新尝试的彩虹戚风，
还有杂蔬炒彩虹意面，
搭配无花果，
抹茶豆浆~
红色→红曲粉...展开全文c",7月31日 09:01
24,333,15,211,"早呀~
好几天没见的早餐
黑芝麻面包卷，
咖啡，
樱花寿司，
椰子汁，
凉拌菜~...展开全文c",7月28日 08:20
25,1523,17,55,紫薯面包#吃好早餐#@东菱电器官方微博#慧绘美食记#（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 2北京,7月23日 20:19
26,167,14,36,真紫薯面包#吃好早餐#@东菱电器官方微博#慧绘美食记#（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 2北京,7月23日 20:05
27,339,381,503,"早呀
真紫薯面包的配方整理好了
低油低糖比较健康的一款，
建议多看两遍做到胸有成竹了再开动~
这个星期天23日晚8点直播这款面包，
有时间的一起来玩吧，
有礼物送~...展开全文c",7月21日 07:51
28,324,9,177,"猫宁ing~
早餐用梅花吐司做了牛油果三明治，
炒彩虹果蔬空心面，
搭配酸梅汤，
小西红柿~
吃饱饱出门上班啦...展开全文c",7月20日 08:52
29,305,22,202,"早呀~
西瓜吐司/
田园南瓜饭/
酸梅汤~
现在的小南瓜很甜很面，
挖一勺炒饭，
再挖一勺南瓜，...展开全文c",7月19日 08:19
30,332,16,228,"早安~~
熊猫蛋糕卷/
酸梅汤/
白灼芥蓝/
南瓜粥/
橙子/
葡萄~...展开全文c",7月18日 08:16
31,420,44,340,"昨夜下了一场雨，
连续几天的高温终于降下来了
凉爽又舒适的清晨~早安呀~
早餐在吐司上作了几幅小画，
彩绘水果吐司，
能看出来都是什么吗
还捏了两个小鸡造型牛肉汉堡，...展开全文c",7月14日 08:09
32,161,156,162,"大白枣泥面包~
配方整理好了
夏天揉面一定要注意温度，
面团28度就开始发酵了，
我都是开着空调揉的
如果觉得面团温度高了，
可以先盖保鲜膜放冰箱冷藏一会再揉~...展开全文c",7月13日 08:06
33,497,10,80,悄悄的问一句，近期有需要买海氏hm770厨师机和c40烤箱的吗🙋🏻可以申请到粉丝专享优惠，史上最低价,7月12日 21:21
34,293,84,525,那些蔬菜和水果~🍠🍄,7月11日 12:34
35,472,15,294,"新尝试的紫薯造型面包~
从里到外都是紫薯做哒
低油低糖~
好像生紫薯摆上来一样，
不提前说明的话，
会很有趣吧
早餐...展开全文c",7月11日 08:30
36,258,10,215,新周早安~~,7月10日 08:27
37,321,443,538,"一些有趣的蛋糕切面~

*西瓜蛋糕  O网页链接

*抹茶旋风蛋糕卷  O网页链接
直播 O网页链接
...展开全文c",7月7日 08:27
38,283,14,205,"(づ●─●)づ (●––●)
早~~
大白枣泥面包/
火龙果思慕雪/
五彩葱油面/
核桃/
今天的蔬菜藏在面里~...展开全文c",7月6日 08:18
39,323,18,210,"早
说好的雨终于下了，
驱走了些许炎热，
太喜欢雨后清晨的清新舒适感了~
夏日里的早餐，
吃的越来越早，
也越来越少...展开全文c",7月4日 08:11
40,403,106,234,"周一早呀~~
香脆芝士馒头/
紫米粥/
咸鸭蛋/
玉米面窝头/
抹茶豆浆/
搭配核桃/...展开全文c",7月3日 08:16
41,436,12,116,大白(●––●)枣泥面包#慧绘美食记#@鲜城（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 2北京,7月2日 15:02
42,344,8,143,大白(●––●)枣泥面包#慧绘的美丽生活#@鲜城（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 2北京,7月2日 13:06
43,405,1549,1391,"早呀~
黑钻吐司的配方整理好了~
可可味的蛋糕包裹着香软的面包，
一口吃下去，
双重享受~
此配方为2个450g吐司的量，
可以减半操作~...展开全文c",6月30日 08:08
,data_comment,data_relay,data_support,data_text,data_time
0,22606,50046,120190,"置顶 【牛肉面】它被很多人叫错为兰州拉面。牛肉面是我的人生菜单，代表着我在西北最好的一段时光。这是我爸做的家常版，也是我心目中最好的版本。希望能被看完
#一日一食一记# L日食记的秒拍视频",6月14日 21:44
1,757,4902,2855,做给你吃是不行了，送你糖桂花还是可以的转发的粉丝中选三位，送一罐糖桂花，下周一@微博抽奖平台 开奖！,9月1日 17:03
2,203,370,1897,恭喜@小米0128 等3名用户获得【现金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,9月1日 14:49
3,3382,15176,20128,"【桂花糖芋苗】少女心菜谱第一名，去年做的拍了照，你们说不是视频不开心，这回就拍成视频了！来，张嘴
#一日一食一记# #厨房的诱惑# @鲜城
L日食记的秒拍视频",8月31日 20:30
4,1782,8538,2956,"最近在我小店里最受欢迎的一款咖灰，我每天至少喝三杯，实在爱死了，抽奖请你们喝啊转发的粉丝中抽10位送冷萃咖啡液，下周一@微博抽奖平台  开奖~
买买买戳→O【日食记x永璞】新品 | 冷萃咖啡液2袋 原创CO...",8月31日 18:12
5,407,804,3264,听说你们开学了？叔给你盛碗甜甜的压压惊,8月31日 14:15
6,1198,2416,6053,"【小龙虾泡饭】是我心目中小龙虾的最爽吃法，图文教你做！别因为太好吃就狼吞虎咽，对胃不好
#一日一食一记##厨房的诱惑#@鲜城",8月29日 20:33
7,539,337,4639,愁死了，白瞎我给他买了这么多玩的，到头来他还是只喜欢这根破绳子,8月29日 20:23
8,3080,16530,7219,抱住现在还在刷微博的朋友，叔抽奖给你们买好吃的吧……转发中抽三位送233元，周五开奖,8月28日 21:29
9,7757,43109,35448,"【小龙虾泡饭】吃米饭长大的人，谁能抗拒得了这一碗？趁小龙虾没过季，抓紧做碗泡饭吃吧，鲜美到好像打开了新世界的大门
#一日一食一记##厨房的诱惑# @鲜城 L日食记的秒拍视频",8月28日 20:30
10,214,480,2674,恭喜@FourDream 等3名用户获得【单身狗基金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月28日 16:09
11,4965,1377,11627,七夕也叫乞巧节，据说乞巧许愿会成真，今天的你有什么愿望？,8月28日 12:53
