,data_comment,data_relay,data_support,data_text,data_time
25,8,2,19,舔什么铁栏杆！俺小时候都是舔门把手！危险动作，非东北人士不要模仿,8月22日 18:59
26,58,406,736,【老爸的酱牛肉】省事儿切的有点厚。磨了好久他才答应帮我称称调料分量，需要可以自取哈！,8月22日 18:56
27,41,4,92,"某人从外面回来风尘仆仆，拿着衣服开始到我书房换。我含情脉脉的问“为啥要到我房间换衣服嘛”
某人淡定的回答：因为你房间开空调了啊
还没开起来的车，轱辘就掉了⋯⋯",8月22日 16:19
28,5,1,26,豌豆小时候也经常这样，长大开始嫌弃亲娘。我一天被diss很多遍⋯⋯你会盼到这一天的⋯⋯,8月21日 20:41
29,4,6,16,所以才叫万能酱嘛！,8月21日 20:39
30,10,1,17,泡着吃？口感如何,8月21日 20:37
31,8,转发,18,啊啊好美的小宝贝！让怪阿姨么么哒(ღ˘⌣˘ღ) 熬糖还是比较烫的，宝贝摆摆样子就好哈,8月21日 20:36
32,8,转发,12,你的咖喱只有土豆吗？,8月21日 20:34
33,4,转发,20,huang闷鸡rice，高大上没治了,8月20日 11:10
34,6,21,25,整齐划一！其实我真的觉得小馄饨比饺子好吃,8月20日 11:08
35,3,转发,29,一天几根？,8月20日 11:07
36,4,转发,30,也差不多要到午饭点儿了,8月20日 11:06
37,53,2,99,豌豆同学下周的250个馄饨成就达成。,8月19日 15:46
38,3,转发,30,腻害,8月19日 12:33
39,86,4,237,我家饭模出场真的很贵，每次拍照都要支付一个玩具。所以有饭模出场的食谱请珍惜好嘛,8月18日 20:32
40,49,225,183,这次只是馅料配方不同。完整的馄饨全流程做法（包括皮儿）可以戳以前文章。°从零开始，虾油四鲜馄饨！（薄如纸馄饨皮大法）,8月18日 19:47
41,60,352,261,新的【鲜虾皇小馄饨】。口口都是肉和虾系列。具体配料看我挫了吧唧的手帐↓。简易快速的包法也可以看视频↓。其实怎么包都行。看个人喜欢！豌豆每次可以吃这么大一碗！L八卦兔JadeCw的秒拍视频,8月18日 19:38
42,28,转发,89,今天的我腿长依旧两米八,8月18日 16:14
43,75,495,396,"#厨房的诱惑# @鲜城
辣么贵的【网红棒棒糖】其实敲级简单而且成本只要两毛你几道不？
只要赶紧follow我~~就能做出大人和孩子都爱的棒棒糖！
两种配方戳：图5-图6，
详细做法戳文章：°自制网红棒棒糖
视频见上一条微博",8月17日 14:11
,data_comment,data_relay,data_support,data_text,data_time
0,82,1,100,#七夕快乐#早餐，猪肉大葱包子，玉米南瓜粥，拌黄瓜丝，无花果。凉快的清晨，大家都睡了个舒服的觉，起来又能量满满了。早晨买菜时候，店里老板问我今天怎么过七夕呀！我才知道今天是七夕，没有什么特别的想法，还是照常吃吃喝喝 不过还是要祝你们七夕快乐呦,今天 11:39
1,42,转发,49,"马上就要到北京了，所有的厚衣服已经换上（包邮区的同学们让你们羡慕一下，我们终于不用热成狗）。
这次我们两个旅行箱两个背包，尽管是夏天可孩子们的衣服加上游泳的装备基本就都满了。带着孩子最麻烦的就是要在有限的空间内带上你能考虑到她们可能会需要穿的各种衣服。
这次出行给自己点个赞，他 ...展开全文c",8月27日 21:26
2,47,转发,67,我们终于出发回北京了，你们包邮区真的太太太太太热啦 听说我们大北京今天下雨还超级凉爽说实话这次没玩累，而是被晒累热懵的 孩子都还好，比想象的乐观和体力好,8月27日 16:07
3,95,19,847,一组来自南浔古镇的游客照,8月27日 10:53
4,22,17,87,"#南浔古镇#早晨的南浔古镇好美啊， 建议你们6点多去，特别安静人特别少。先去百间楼，那里都是民居很原生态，没有商业，清晨坐在长廊上吹着小风舒服极了。赶在8点收门票前再去南边的稍微繁华的街看看，上午就可以走人了。因为游客一多，小镇就一点感觉都没有了。
我的一家四口游记到这里就结束了 ...展开全文c",8月27日 09:34
5,38,3,91,#清晨的南浔古镇# 一早起来，走在没有游客的南浔古镇甚是舒服，小镇安静古朴太喜欢了。这就是我眼中的江南水乡古镇，一早在河边洗衣服的阿婆，坐在那里吃饭的居民，好不惬意的小镇生活。,8月27日 07:35
6,18,1,50,#江南古镇南浔# 下午开车从莫干山出发到古镇南浔，全部安顿好已经接近傍晚。走着走着天色渐晚，随着夜幕的降临，南浔古镇更加美了。跟小朋友一起逛逛小店，姐姐买了漂亮的紫檀书签送给同学。本来还想拍拍夜景的百间楼但是孩子们实在走不动了，所以打算明天一早去看看清晨的南浔。,8月26日 20:19
7,36,转发,74,一个下着雨慵懒的周末，终于凉快了。躺在房间床上看着窗外的竹林，好想继续慵懒的生活在这里呀,8月26日 11:21
8,55,2,76,"昨晚上就开始下雨，天是终于凉快了，可是雨却越下越大吃完早饭孩子们也不能游泳了，只好在泳池边上玩桌球。我坐在那里看着山发呆……
山里下雨时候的空气是真好，太爱这种慢生活了。
只可惜我们一会就要离开了，好舍不得",8月26日 09:26
9,45,2,58,#莫干山民宿# 今天晚饭依然是4菜一汤，吃完了去跟涵爸带着孩子们在村子里溜达了一圈，这里超级安静。在一个小店里买了两样竹子做的舀酒的还有一个简单竹子做的杯子。出门时候涵爸让我带上雨伞，我还说怎么可能这么巧下雨，结果刚出去就下雨piapia打脸,8月25日 21:34
10,46,45,160,"#莫干山民宿# 真心推荐给你们这家民宿，1.老板非常热情。2.民宿就在莫干山脚下。3.民宿本身很舒服，住久了会发现每个角度都非常美。4.在这附近的民宿除了环境特别好的，这家算不错的而且价位也不是很贵。
傍晚涵爸发现这家民宿还有天台，上来一看非常棒。坐在这里就这么静静地发呆突然有点感动。青山下 ...展开全文c",8月25日 17:40
11,24,转发,81,我们正式开始了休假模式，在莫干山脚下，陪着孩子们一起游泳，享受慢生活。老板人很好还给我们拿来了果盘。涵爸忙完了工作也加入我们的悠闲生活,8月25日 15:30
12,11,转发,44,"#莫干山风景区# 大坑景区玩完已经很热了，两个孩子虽然没闹也没说什么，但真的不忍心再带着她俩“受罪”了。我们一路开车往山下走，路过景点（其实就是些建筑）拍拍照，最后开到毛主席下榻的地方看了看。全部看完正好12点，再往后真的没办法停留了，我们决定回民宿。
临走的时候拍的最后一张图就是图9 ...展开全文c",8月25日 14:35
13,16,2,37,#莫干山风景区# 这些基本都是开车路过顺便拍的，图️-️是蒋介石住过的地方，对面是山谷，风景不错。现在这里变成住宿和餐饮的地方。没进去看，不知道里面怎么样。,8月25日 13:56
14,17,2,33,"#莫干山风景区# 这组照片算是我们此行的真正目的地，莫干山全是自然景色非常美，只是天气太热了，稍微一离开竹林就特别热。建议大家在气候宜人的时候来，也无须逛什么景点，只是在山里走走乘乘凉就很舒服了。
景区的景点我们只去了大坑景区和毛主席下榻处，其它地方开车路过看了一下就走了。稍微远一点 ...展开全文c",8月25日 13:39
15,60,4,171,#莫干山大坑景区# 孩子们棒棒哒一路跟着走大坑景区。山里很凉快，刮个小风舒服极了来组游客照，风景照随后发,8月25日 10:34
16,37,3,206,#暑假旅行记# 山里的夜里超级安静孩子们也睡的特别好，吃了简单的清粥小菜非常舒服。吃完早餐，把西瓜冰镇上我们就去玩啦！,8月25日 08:33
17,45,转发,74,#暑假旅行记# 之晚餐，晚饭是在住的民宿吃的，每个人标准80小孩40弟弟不收费。菜的标准是两荤两素一汤，饭全部老板自己做的。吃饭的时候正好人都不在，就跟老板聊了起来，老板就像网上介绍的一样非常热情，做的菜味道也真心好吃孩子们吃完先回房间了，我跟涵爸也终于有点时间坐下来喝杯红酒聊聊天 ...展开全文c,8月24日 20:47
18,21,转发,58,#暑假旅行记# 休息了半个小时感觉整个人都满血复活，可能因为疲惫，刚到的时候对于住宿有些不满意。陪着孩子们游乐一会泳，慢慢的也喜欢上了这个小院，我跟涵爸说人的适应能力真的超乎自己想象 这次出来玩她俩的泳衣泳圈全部都带上了旅行就是累并快乐着,8月24日 19:32
19,38,转发,51,#暑假旅行记# 今天在杭州租完车，我们就开车往莫干山方向走。到了入驻的地方稍微有点失望，虽然住宿在山脚下但是这里有一大片民房（周边有点脏乱差） 跟杭州的感觉差太多，我跟涵爸就跟泄了气的皮球一样只能感慨老板照片拍的太美了。今晚休整休整明天去莫干山景区,8月24日 17:53
20,78,1,68,我们走了，孩子们被热的都开始怀疑人生了天真蓝，蓝的都没办法在户外停留。,8月24日 11:25
21,14,转发,65,#暑假旅行记# 之早餐篇，孩子们起来带着他们吃了酒店的早餐，还蛮丰盛的。每样吃一点点，极其舒服,8月24日 09:33
22,51,1,70,"#暑假旅行记# 杭州西湖景区，跟涵爸6点就出门了，但让人惊讶的是，太阳足到让我都开始怀疑是不是看错表了
这是早6-8点的西湖，人不是很多，阳光明媚（超足超热）连片云彩都没有但也很惬意。
没人给拍同框照两个孩子都在宾馆睡觉呢，所以我们就各自给对方拍一张。当然都是我俩各自在对方 ...展开全文c",8月24日 08:35
23,109,转发,73,"#暑假旅行记# 夜景的西湖非常美，带着孩子们走路花了1个小时十分钟，刚走到这俩孩子就不停说累死活不走了。主要是热，蚊子还多。然后打车十多分钟到了宾馆 我们几个都乐晕了，走了这么久还不如打车早点到呢 弟弟路上累的不行安慰自己说：我的腿你要加油哦！
我 ...展开全文c",8月23日 21:46
24,78,1,72,#暑假旅行记# 吃在了西湖景区的绿茶，整体味道不错，这一桌吃了200多。主要来这也方便，宾馆东门出来就是。唯一郁闷的是我们坐的这个区域空调坏了，吃完我也热的快中暑了来杭州就一个字“热”！,8月23日 18:30
25,61,转发,95,#暑假旅行记#我们已经顺利入住啦，住在了西湖边上，其实我只是想与涵爸清晨在西湖边散个步 很多年前他也是来住这家宾馆，给我拍了好多照片，尤其清晨的西湖打动了我，所以一直想跟他同框在这里今天终于如愿,8月23日 16:13
26,69,4,80,终于到达啦，感觉很快就到杭州了。结果打车一个多小时了还在路上 弟弟全程都很乖，就是到站出站后他说了句他要睡觉然后就睡着了 火车站的出租车要等候一阵子，我们只好带他坐了几站地铁。杭州的天也是杠杠的热啊,8月23日 15:33
27,126,1,131,这次是真的要出发了，第一站杭州 4个多小时以后我们就到了。早晨出发的时候北京下了好大的雨，本来是打车的，结果出租车司机嫌堵车我们就只能改地铁，谁知道地铁20分钟就到了，我们成了早到1个多小时 今天运气好，我们坐了车厢的第一排，一下子空间巨大攒人品的时候到了,8月23日 08:31
28,42,转发,32,早安，提前一个半小时就到了火车站 出发,8月23日 08:03
29,2,1,21,哇拍的好美呀,8月22日 20:44
30,35,转发,43,“出发前一起吃吃喝喝”L百合雨儿的秒拍视频 （使用#秒拍#录制，免流量看热门短视频！）,8月22日 18:26
31,28,2,65,带姐弟俩吃鲜芋仙，俩人同时都想着对方 L百合雨儿的秒拍视频,8月22日 16:39
32,78,3,116,新周早餐，肉饼，拌黄瓜丝，杂蔬汤，🍇 今天是打扫冰箱的日子，后天出发，所以这两天把冰箱里能吃的菜都吃掉。杂蔬汤，一般加入南瓜（油热先放葱花）或者西红柿（油热先放蒜片）抢锅做出来的汤最香。可能因为要出去玩了吧，干什么事情都莫名的开心。也祝你们新周快乐,8月21日 08:28
33,93,2,108,周末早餐，奶酪黑麦包，鸡蛋蔬菜沙拉，牛奶＋柠檬蜂蜜水，沙果。 今天简单吃完要带着孩子们出去玩 周末愉快,8月20日 08:21
34,51,63,162,今天分享ins上一个很喜欢的博主日常，美食，孩子，宠物，温馨的家，都是我超级喜欢的。博主名字在图️,8月19日 15:56
35,34,转发,39,今天继续跟涵姐一起走，因为下午下雨路上有积水，小家伙摔了一下。把膝盖磕破了，不过涵涵很坚强，还是跟我一起走回来了。,8月18日 21:05
36,108,7,57,"跟涵爸终于来了一次说走就走的旅行
我无意间看到了莫干山一个叫清垆民宿的照片。问了涵爸一句莫干山在哪里，一查离他特别想去的湖州很近
（为什么他想去湖州，其实有个小故事，14年我跟涵爸计划带着两个孩子坐飞机去普陀山，然后回来到宁波，再去杭州-湖州。没想到啊临走前的晚上弟弟突然发烧 ...展开全文c",8月18日 17:21
37,评论,10,5,哇这次都是精品，好美好美。图6刀非常好用，最近都在用它。,8月18日 16:40
38,50,4,5,想去湖州的莫干山，大家有环境好的民宿推荐吗？,8月18日 16:16
39,29,转发,27,"今晚走的没那么累了，但是这个小女孩又吃了两个蛋挞和一根烤肠，发朋友圈大家都笑疯了。她说不快乐怎么减肥呢
对于我来说她减不减肥不重要，只要能达到健身的目的就可以了
今天白天膝盖又有点不太舒服，晚上带着髌骨带走的基本没什么感觉。周六约了健身教练见面，希望他是个靠谱的教练 ...展开全文c",8月17日 21:20
40,43,1,76,这两天都是闺女陪我一起走，一路欢声笑语，好欢乐昨晚走的特别累，但涵姐竟然全程跟我一样速度 L百合雨儿的秒拍视频,8月17日 19:44
41,72,3,46,"休息了几个月，膝盖也没什么事了。我又继续开始运动啦，这个假期因为太热懒得动，体重又快回到解放前了
早晨吃饭的时候，刚张嘴吃了一口油条，涵爸来了句，“你都胖成这样了还吃呢你看看你的胳膊，你现在快胖成你那会那个样子了” 真真一个早餐我都没吃下去多少，那个心塞啊……就不能等人吃 ...展开全文c",8月16日 21:31
42,58,转发,80,早餐，油条，拌苦瓜黄瓜萝卜丝，南瓜粥，黄桃。好奇怪早早发了出来竟然没有显示，那就重发一遍吧 南瓜粥今天熬的超级好喝，配上拌的杂蔬超级爽口。黄桃是@小圆夫人 家的，直接吃也很甜，打算剩下的做成罐头冬天吃,8月16日 10:52
43,16,转发,15,黄桃好棒最近收到很多作业，你们都做了嘛,8月16日 08:26
,data_comment,data_relay,data_support,data_text,data_time
0,539,1424,1650,"置顶 早呀~~
彩虹戚风配方整理好了~
无色素版
三年前做过一次色素版的彩虹蛋糕，
那个时候就说想要做一次无色素的，
隔了这么久，终于实现啦~
我知道免费的文章容易让人不珍惜，...展开全文c",8月18日 09:56
1,176,15,163,早呀(*ฅ́˘ฅ̀*) 七夕快乐💖~,今天 09:59
2,540,1416,144,给大家争取到了一些新模具，关注＋转发并@ 1位好友，8月29日抽取两位朋友，送以下9图中所有~~感谢@Xy芯佑 提供的礼物们~活动期间她家店里所有学厨产品全部九折包邮~~祝好运,8月25日 08:12
3,222,36,167,"最近经常有人问我北鼎烤箱的使用感觉，算了下，用北鼎烤箱已经8个月有余了，从第一次见到被它的颜值所吸引，到现在用它做过了各种与烤箱有关的美味，可以说也积累了许多的经验和心得体会，写下来供大家参考，有需要的可以看看，避免少走很多弯路吧~
从2013年底开始接触烘焙，三年多来它已经升级为我的 ...展开全文c",8月24日 08:58
4,260,20,315,某人给做的彩虹蛋糕专用隔板,8月23日 22:25
5,275,307,371,"送你一片蓝天白云~~
蓝天白云戚风的方子整理好了
比起来彩虹戚风省事多了，
也是无色素版，
烤的时候注意观察上色，
不要烤焦~
蝶豆花粉前面分享过，...展开全文c",8月22日 10:25
6,227,181,239,"多啦a胖的方子~
我更喜欢叫它蓝胖胖
恩~机器猫豆沙包~正经脸.jpg
图中的铜锣烧可以搜松饼，
我也发过配方，
两个松饼合到一起，
中间夹上豆沙馅，...展开全文c",8月17日 10:08
7,347,23,219,"彩虹蛋糕~
又做了一次，
这次蓝色是用蝶豆花粉尝试的，
感觉颜色还挺满意的，
红曲粉上色重，
这次减少了量~
等我详细的配方吧...展开全文c",8月16日 08:49
8,366,28,280,"哆啦a梦先吃
机器猫豆沙包，
还有蓝胖胖最爱的铜锣烧~
搭配香蕉，
蓝莓，
咖啡~
周一早呀~~...展开全文c",8月14日 08:39
9,90,373,330,大家老问我都买的什么天然色粉，统一发一次吧，赤橙黄绿蓝紫黑，全了~~马上又到做各色蛋黄酥的季节了,8月13日 11:21
10,208,304,327,"呆萌的龙猫家族豆沙包配方来啦~
精心整理了几个小时
想着赶在周末前写出来~
想说的都在方子里了，
建议仔细看两遍再做~~
这个量有点大，
可以自行调整，...展开全文c",8月11日 09:14
11,362,18,181,"早呀
周四简单食~
蓝天白云戚风蛋糕/
咖啡/
蔬菜沙拉/
山竹/
戚风的蓝色是蝶豆花粉调出来的~...展开全文c",8月10日 09:38
12,329,25,314,"周二早餐~
龙猫家族豆沙包/
煮彩蔬挂面/
搭配香蕉豆奶/
无花果/
#不可辜负的美食# ...展开全文c",8月8日 09:14
13,125,35,189,"步骤图~心形夹心吐司汉堡的~
六色戚风蛋糕切成和吐司片一样薄厚的蛋糕片，
然后用大小两种心形模具凹造型就可以了~",8月7日 08:04
14,367,13,242,"周五啦O(∩_∩)O~

这两天又开始炎热起来，
继续蒸桑拿的三伏天
早上起来做了两碗烧仙草，
搭配心形夹心吐司汉堡，
还捏了两只小饭团，...展开全文c",8月4日 09:14
15,314,417,410,"周四早呀~
新整理了配方，
抹茶旋风吐司夹心蛋糕，
名字好长
也可以叫它绿钻吐司，
黑钻吐司的升级版~
名字无所谓啦，...展开全文c",8月3日 08:01
16,331,26,232,"猫宁ing
绿色系美味~
抹茶戚风双拼吐司，
(´･･`)我也不知道起什么名字啦，
里面一圈圈的是面包，
外面绿色的是抹茶戚风，
面包蛋糕的双重口感~...展开全文c",8月1日 08:27
17,523,36,366,"新周早安~~
早餐
新尝试的彩虹戚风，
还有杂蔬炒彩虹意面，
搭配无花果，
抹茶豆浆~
红色→红曲粉...展开全文c",7月31日 09:01
18,333,15,210,"早呀~
好几天没见的早餐
黑芝麻面包卷，
咖啡，
樱花寿司，
椰子汁，
凉拌菜~...展开全文c",7月28日 08:20
19,1523,17,55,紫薯面包#吃好早餐#@东菱电器官方微博#慧绘美食记#（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 O网页链接,7月23日 20:19
20,167,14,36,真紫薯面包#吃好早餐#@东菱电器官方微博#慧绘美食记#（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 O网页链接,7月23日 20:05
21,338,370,495,"早呀
真紫薯面包的配方整理好了
低油低糖比较健康的一款，
建议多看两遍做到胸有成竹了再开动~
这个星期天23日晚8点直播这款面包，
有时间的一起来玩吧，
有礼物送~...展开全文c",7月21日 07:51
22,324,9,176,"猫宁ing~
早餐用梅花吐司做了牛油果三明治，
炒彩虹果蔬空心面，
搭配酸梅汤，
小西红柿~
吃饱饱出门上班啦...展开全文c",7月20日 08:52
23,305,21,201,"早呀~
西瓜吐司/
田园南瓜饭/
酸梅汤~
现在的小南瓜很甜很面，
挖一勺炒饭，
再挖一勺南瓜，...展开全文c",7月19日 08:19
24,332,16,228,"早安~~
熊猫蛋糕卷/
酸梅汤/
白灼芥蓝/
南瓜粥/
橙子/
葡萄~...展开全文c",7月18日 08:16
25,420,45,340,"昨夜下了一场雨，
连续几天的高温终于降下来了
凉爽又舒适的清晨~早安呀~
早餐在吐司上作了几幅小画，
彩绘水果吐司，
能看出来都是什么吗
还捏了两个小鸡造型牛肉汉堡，...展开全文c",7月14日 08:09
26,161,154,159,"大白枣泥面包~
配方整理好了
夏天揉面一定要注意温度，
面团28度就开始发酵了，
我都是开着空调揉的
如果觉得面团温度高了，
可以先盖保鲜膜放冰箱冷藏一会再揉~...展开全文c",7月13日 08:06
27,498,10,80,悄悄的问一句，近期有需要买海氏hm770厨师机和c40烤箱的吗🙋🏻可以申请到粉丝专享优惠，史上最低价,7月12日 21:21
28,293,83,526,那些蔬菜和水果~🍠🍄,7月11日 12:34
29,472,16,294,"新尝试的紫薯造型面包~
从里到外都是紫薯做哒
低油低糖~
好像生紫薯摆上来一样，
不提前说明的话，
会很有趣吧
早餐...展开全文c",7月11日 08:30
30,258,10,215,新周早安~~,7月10日 08:27
31,321,436,537,"一些有趣的蛋糕切面~

*西瓜蛋糕  O网页链接

*抹茶旋风蛋糕卷  O网页链接
直播 O网页链接
...展开全文c",7月7日 08:27
32,283,14,204,"(づ●─●)づ (●––●)
早~~
大白枣泥面包/
火龙果思慕雪/
五彩葱油面/
核桃/
今天的蔬菜藏在面里~...展开全文c",7月6日 08:18
33,322,19,211,"早
说好的雨终于下了，
驱走了些许炎热，
太喜欢雨后清晨的清新舒适感了~
夏日里的早餐，
吃的越来越早，
也越来越少...展开全文c",7月4日 08:11
34,403,106,232,"周一早呀~~
香脆芝士馒头/
紫米粥/
咸鸭蛋/
玉米面窝头/
抹茶豆浆/
搭配核桃/...展开全文c",7月3日 08:16
35,436,12,116,大白(●––●)枣泥面包#慧绘美食记#@鲜城（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 O网页链接,7月2日 15:02
36,344,8,143,大白(●––●)枣泥面包#慧绘的美丽生活#@鲜城（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 O网页链接,7月2日 13:06
37,396,1542,1387,"早呀~
黑钻吐司的配方整理好了~
可可味的蛋糕包裹着香软的面包，
一口吃下去，
双重享受~
此配方为2个450g吐司的量，
可以减半操作~...展开全文c",6月30日 08:08
38,212,263,300,"双色蔬菜凉皮配方来了~
炎炎夏日自然要用简易法，
不用洗面，
很快就能吃上的美味~
用高筋粉制作的，
如果家里没有，
用普通中筋粉也可以，...展开全文c",6月29日 08:33
39,343,12,218,"猫宁ing~~

周三早餐
红豆酒酿小圆子，
葱花鸡蛋摊咸食，
还有周末做的黑钻吐司，
搭配杨梅汤，...展开全文c",6月28日 08:24
40,320,22,215,"早安~~
今天吃生煎菠菜饺，
烤蓑衣土豆，
绿豆粥，
搭配杨梅柠檬水，
樱桃~
蓑衣土豆和蓑衣黄瓜切法一样，...展开全文c",6月27日 08:25
41,313,30,157,馒头揉面#慧绘美食记#@鲜城（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 O网页链接,6月25日 17:18
42,1663,23,238,黑钻吐司#慧绘美食记#@鲜城（来自L一直播:_慧绘美食记_正在直播）APP下载地址：O网页链接 O网页链接,6月24日 20:01
43,253,33,199,"一晃又周五啦~
一直在下雨，
这种天气实在是适合在家里睡觉呀，
再坚持一天~
早餐做了无油低糖的双色玉米华夫饼，
搭配核桃藕粉，
还有甜糯的黑玉米，...展开全文c",6月23日 08:27
,data_comment,data_relay,data_support,data_text,data_time
0,22299,49641,118453,"置顶 【牛肉面】它被很多人叫错为兰州拉面。牛肉面是我的人生菜单，代表着我在西北最好的一段时光。这是我爸做的家常版，也是我心目中最好的版本。希望能被看完
#一日一食一记# L日食记的秒拍视频",6月14日 21:44
1,87,90,700,恭喜@FourDream 等3名用户获得【单身狗基金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,44分钟前
2,4125,1152,8087,七夕也叫乞巧节，据说乞巧许愿会成真，今天的你有什么愿望？,今天 12:53
3,1058,5973,11427,"【雪媚娘】图文做法来了！三种口味换着吃，清甜不腻人，冻着吃还更过瘾！有了这甜蜜感，单身狗也能一个人好好度过了
#一日一食一记##厨房的诱惑#@鲜城",8月25日 22:27
4,2225,8977,4445,眼看七夕又要虐狗了，叔来发单身狗基金说说你的七夕计划，转发的粉丝中抽三位送233元，七夕当天@微博抽奖平台 开奖,8月25日 14:35
5,149,319,1859,恭喜@沁朵-雪 1名用户获得【现金1000】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月25日 13:31
6,5818,27199,36506,"【雪媚娘】七夕最佳甜品，有雪媚娘在，单身狗也能愉快的度过了！做了三种口味，抹茶红豆、桃子、芒果。皮糯糯的，奶油馅像冰淇淋一样入口即化，一咬果粒迸出汁
#一日一食一记##厨房的诱惑# L日食记的秒拍视频",8月24日 21:43
7,315,3368,4704,秋老虎必备，比我做得好喝,8月23日 16:36
8,572,1321,3947,忘了说，做蟹壳芝士焗的时候，在蟹斗里多加一些蟹身挑出来的肉，吃起来更过瘾,8月23日 15:07
9,4700,10045,23001,"【帝王蟹三吃】最近突然收到了比脸还大的螃蟹……什么吃法都想试，干脆做了三种吃法，蟹腿烤着吃，蟹肉用芝士焗，边角料再煮个蟹汤，爽死了，真的
  #一日一食一记# #厨房的诱惑#@鲜城",8月22日 21:04
10,2439,12376,4419,这刚好是今年管家的第十碗面，话不多说来抽奖！转发的粉丝中抽一位送【现金1000元】，周五@微博抽奖平台 开奖。算是请你吃一年的面吧,8月22日 15:13
11,4145,29529,24370,"【葱油鸡丝凉面】今年的最后一碗凉面，也是最完美的！劲道的凉面裹着最爱的葱油，拌上鸡丝花生碎和油泼辣子，多吃一碗就好像多赚到一天份的夏天
出镜：@管家的日子
#一日一食一记# #厨房的诱惑# L日食记的秒拍视频",8月21日 21:01
12,278,619,2613,恭喜@口_十_亻_青 等3名用户获得【下午茶基金200】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月21日 13:45
13,2857,3123,14025,会动的食物来一波都是之前做过的，看过就当吃过了，晚安#一日一食一记#,8月18日 23:27
14,999,2538,5401,"【紫薯银耳羹】图文做法来了！热的冷的都好吃，亮晶晶的一碗充满胶质，甜甜糯糯的，吃几碗也不够 #一日一食一记#
视频戳→L第一百零九回 乖 吃了这碗明天就能少敷一张面...",8月18日 20:30
15,2404,6193,3439,叔抽奖请你们喝下午茶吧转发并告诉我你想吃啥，抽3位送下午茶基金200元，下周一@微博抽奖平台 开奖~,8月18日 14:56
