,data_comment,data_relay,data_support,data_text,data_time
30,6,转发,11,回复@参仙升脉口服液:不是啊。有时候也是看不见。因为我今天刷微博就发现明明是昨天下午的作业但是昨晚就是刷不出来。你们也一样，我每次发食谱只有1/6的人能看见。被xian流了。//@参仙升脉口服液:回复@八卦兔JadeCw:是不是我炸的的太丑了……没有得到兔兔的回应,9月26日 10:46
31,20,转发,31,认真的孩子每天都在进步呀！,9月26日 10:08
32,3,转发,12,当然！,9月26日 10:06
33,3,46,73,回复@红烧大大大排骨:继续！我给稿费！//@红烧大大大排骨:因为真的好棒所以我要继续吹用我自己的后加调料的方法，菜都吃不出原味，就完全调料味，兔兔的方法是能吃出菜的原味的！而且那一丢丢麻油真的点睛之笔，有一点点味道又吃不出，但增香了好多,9月25日 19:30
34,4,7,16,//@红烧大大大排骨：今天做了！超级好吃啊啊啊，我以前一直觉得自己是炒面大王了（一天到晚炒面吃）用的调料和兔兔的都差不多，但做出来不是一个味道，我是面煮好过凉，然后炒菜，面加进去，最后下调料，真的没有调料拌着的方法好吃(¯﹃¯)今天试做的太好吃了没来得及拍图，直接吃掉了哈哈哈！,9月25日 19:30
35,74,708,467,Freestyle的快手炒面--解密根根分明不粘锅的小秘诀！详细戳→ °Freestyle快手炒面,9月25日 19:12
36,10,5,28,有才的你们已经拿来炖肉炒饭炒面烤肉各种⋯⋯，可以多做点，趁热装瓶密封一个月ok的哈,9月24日 19:27
37,6,转发,15,重点是“可爱的”这个词,9月24日 12:28
38,1,1,29,最近广受欢迎的豪华炒面,9月24日 12:26
39,24,3,46,闺女是充话费送的吧那叫一大盘？,9月23日 15:53
40,42,2,129,好饿，午饭终于回来了。我喜欢这种朴实无华的生活。,9月23日 12:07
41,10,转发,60,快来抓海星,9月23日 11:17
42,22,转发,88,今天豌豆负责照顾兔宝宝，真是抱着不是，放着也不是,9月23日 10:32
43,26,1,119,水天一色，朝阳渔歌,9月23日 07:30
,data_comment,data_relay,data_support,data_text,data_time
0,58,2,8,谢谢大家的问候，刚才手机没电了。涵涵这次肺炎需要输五天液，万幸是不用住院。最近北方变天太厉害，直接从短袖过渡到穿羽绒服，大家也注意身体，千万别感冒了 ¡查看图片,今天 14:35
1,69,3,20,节后第一天有可能要住院，希望一会结果能好一些。小姑娘学校明天组织去故宫，她心心念了好久结果也去不成了快点好起来,今天 11:47
2,117,转发,132,"假期最后一天，给涵爸补过了前几天就应该过的生日。这个假期过的有点惨，本来都准备好给涵爸过生日的一切食材，结果半夜我就病了，第二天涵涵开始发高烧，最惨的是，当天晚上得知涵奶奶突然脑梗，右边身子都不能动了。我们身体又这样，涵爸是想回没办法回，都不知道这几天我们是怎么过来的。
今天打起 ...展开全文c",10月8日 14:05
3,63,14,116,中秋假期的小日常，收到朋友的手作月饼，跟家人一起赏月吃月饼。涵爸也露了一手，炒了个梭子蟹炒年糕，真别说超级好吃。不过跟他一起在厨房搭伙做饭，比我平时自己做饭还累，他是什么调料都要问我在哪里，做什么都要我帮忙拿东西，然后我还要做其他的菜，搞的我饭没做完直接在厨房转晕了 不过难 ...展开全文c,10月4日 20:59
4,69,转发,105,#中秋节快乐#今天早餐吃肉龙、月饼、拌三丝、西红柿蛋花汤，🍇  今天做的都是我们弟弟最爱吃的，所以他吃的格外多，一个人吃了两个大肉龙，三碗蛋花汤 外加好多好多他最近最爱吃的葡萄。我们姐姐虽然吃的不多，但谁能看出来几个小时前她还在发高烧39度呢，整整烧了一夜，我们也熬着没太睡好。 ...展开全文c,10月4日 12:50
5,7,2,38,"翻看到了涵涵前段在莫干山的民宿拍的一个小视频，想想游记我还没写呢，录了好多视频也没剪辑呢
想念一家四口的那几天的悠闲小时光 L百合雨儿的秒拍视频",10月3日 19:49
6,25,转发,43,"带姐弟俩出门晒太阳，跟姐姐聊着聊着突然发现弟弟不见了，怎么叫也没人答应，找了半天才发现弟弟围着两个女孩根本都听不见我们叫他了这还是第一次他听不见我们叫他  
就这么追着人家，被嫌弃的呀可还是屁颠屁颠的跟着",10月3日 14:48
7,42,5,67,"假期日常，昨天发烧了，夜里退烧早晨起来洗了个澡整个人都觉得清爽了许多。白天跟涵爸慵懒的躺在床上看书，孩子们在旁边闹着玩儿，这才是假期的正确打开方式。下午带着孩子们出去吃饭，吃完俩人闹着不想回家。我们弟弟很委婉的说：爸爸我也不会开车，要不你帮个忙开车带我们去玩吧

爸爸说你看 ...展开全文c",10月1日 21:09
8,34,1,90,"#碎碎念#今天早晨送弟弟来幼儿园，遇到认识的孩子们，抱住我说，***妈妈我好喜欢你呀
然后其她认识我的孩子们也跑过来，特别可爱的叫我。（之前早晨7点多会提早到园给他们讲故事，所以她们都认识我。其中一个小姑娘每次见到我都打招呼，说特别喜欢我）
另外一个小朋友问我，***妈妈 ...展开全文c",9月30日 10:04
9,81,1,85,"#一人食午餐#红烧排骨，西红柿炒鸡蛋，清炒小油菜，
炖了一锅排骨，中午我吃一点，下午孩子放学早回来就能直接吃了。
But，你们真的确定我图️碗里的一根小排的量，够吃两天？
我们家这点量连弟弟一个人都不够吃平时炖排骨我还会买一个大棒骨一起炖，涵涵超级爱吃棒骨里的骨髓。",9月29日 13:15
10,90,转发,37,每天送完孩子就来买菜，以前都是一次买好多，现在都是现吃现买。L百合雨儿的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->O网页链接）,9月29日 08:11
11,57,转发,29,"买了件新衣服超喜欢，但是照了照镜子也是够泄气的，我的脸又胖出了新高度
减肥
都说人胖了就没心思买衣服了，可我最近偏偏热衷上了买衣服，各种卖衣服的博主直播看的津津有味的",9月28日 17:44
12,52,1,27,"我终于给自己维权胜利了一次
同时也想强调一下，大家如果在收到快递时候发现破损千万不要签收。只要签收所有损失就都是我自己的了。
前段我的辣椒酱邮寄过程中被摔碎了，买家没有签收，虽然这件事很久了，但今天快递公司终于赔付了我的损失。
真Tmd不容易啊，这也是最近为啥我根本不想卖辣酱的原因 ...展开全文c",9月28日 10:24
13,70,1,15,我真的不明白男孩子的裤子都是怎么弄破的，最近一周破一条,9月27日 17:24
14,58,转发,49,某小孩今天来打预防针，做好了充分的准备不哭，结果今天是吃药丸不用打针。小朋友说他运气太好了,9月27日 09:49
15,81,5,116,#高甜生活日常#新周早餐，烤小蛋糕，桃胶雪梨银耳汤，牛油果蔬菜沙拉，无花果。天天慢慢转凉，早晨来上一杯热乎乎的汤是非常必要的。@北鼎BUYDEEM 家新出的小粉壶喜欢的不得了，一早起来用它烹煮食物就带给人无比愉悦的好心情。也祝大家新的一周愉快哦,9月25日 08:56
16,78,5,115,周末早餐，全麦馒头，烤松茸，拌黄瓜花生胡萝卜丁，煮🌽，蒸🍠，粥，红心猕猴桃。最近吃粗粮特别多，感觉离健康又近了一步。早晨烤了一些涵小姐最最爱吃的@夏茉微博 家的松茸，我发现这小妞跟他爸一样什么东西好吃，一吃就能发现。不像我跟弟弟，啥东西吃着都香 用娜娜@CANDEY 家的面粉蒸了 ...展开全文c,9月24日 09:50
17,73,146,174,"#宜家厨房小物推荐# 推荐几样宜家30块以内实惠好用的的厨房小物，也都是我自己用着非常顺手和方便的。
️4.9的瓶刷子，刷宜家这种口窄又长的瓶子最最适合了。
️19.9的大玻璃碗，无论是和面发酵用，还是搅拌食物用都是非常方便实用的。
️19.9的压土豆泥器，方便好用，尤其各种薯泥，制作面点 ...展开全文c",9月22日 14:57
18,5,转发,16,我准备明天用你家的面粉蒸点馒头然后配上夏茉家的松茸一烤，甭提多香了,9月21日 16:20
19,55,1,76,早餐，煎饺，卤五香鸡蛋，松茸咸粥，红心猕猴桃。一顿吃着超级舒服的早餐，一早起来熬了新鲜的松茸咸粥，必须表白一下松茸实在太鲜了太美味了@夏茉微博 ，打算把剩下的熬点松茸油，和煎松茸片吃 昨晚弟弟从7点开始睡结果9点多醒了，再睡着的时候都快12点了，早晨起来虽然闹着起床气，不过还是吃 ...展开全文c,9月21日 08:36
20,29,1,61,"今天莫名的特开心，买了些喜欢的东西，吃到了好吃的食物。收拾好家，洗干净衣服，是不是幸福笑点太低
等我陆续收到下单的东西，吃着好了也分享给你们",9月19日 20:02
21,2,2,4,哇我也好想学习去,9月19日 13:44
22,40,转发,35,两人人放学了非要吃外面的好吃的，尽管做了晚饭也没人捧场🤣L百合雨儿的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->O网页链接）,9月18日 18:00
23,55,1,100,新周早餐，馅盒子，蒸＋紫薯＋🍠，拌木耳，黑芝麻红枣山药米糊， 早晨的光线越来越不好，只能开高曝光，导致照片几乎都是糊的，大家凑合看吧！弟弟今天其实也吃了，就是有点起床气，不让拍照。好吧，大家就随意看，孩子们快乐就好,9月18日 09:32
24,46,6,90,"周末午饭，茄汁大虾，梅菜扣肉，肉末粉丝茄子煲，醋溜角瓜，  
茄汁大虾做法是先用油炸一下，顺便炸虾的红油也可以留下来。然后蒜泥炝锅，倒入番茄酱，倒入炸好的大虾，放少许的水，料酒，糖，临出锅勾一点芡即可。
这次在莫干山买的梅干菜真不错，蒸出来的扣肉味道超赞。开始因为没打算做，所以五 ...展开全文c",9月17日 15:30
25,80,3,138,午餐，咖喱土豆牛肉，木须肉，干煸菜花，凉拌西红柿，紫薯饭。 最捧场的依然是我们弟弟，给妈妈点了个,9月16日 16:00
26,1,转发,9,你是越拍越棒了 好想吃麻婆豆腐,9月15日 14:08
27,32,转发,33,"这一周每天都出去办事，一折腾就是一上午，加上下午接孩子两趟，累的一点胃口都没有。
今早一上称竟然瘦了4斤，涵爸真是亲老公，跟我说我身上的脂肪饿一周也不会有问题的只要没饿出胃病的前提下，还是保持住以后别多吃了
我发现因为整整一周几乎没吃啥东西，胃真的小了，下午4点我只吃了点黑巧克 ...展开全文c",9月14日 19:41
28,32,20,88,共勉,9月13日 20:51
29,2,1,12,这个组织看着不错嘛,9月12日 08:30
30,73,转发,172,来一组治愈系笑容🏻🏻,9月11日 09:06
31,143,3,71,这几天跟涵爸爸生气了，所以在家根本不搭理他。但郁闷的是，我们家的车装了个什么破系统，可以在他手机上随时显示车在哪里，还可以控制车的一切。昨天我本来说开车出门自己玩去，结果一想不行他能看到的我去了哪里（这事太tmd的烦人了）。今天下午带着两个孩子出来买教师节礼物，估计我又忘记锁车门了 ...展开全文c,9月10日 18:33
32,23,1,22,哇谢谢亲爱的这么高的评价  辣椒酱配上你蒸的大白馒头也是绝了,9月10日 14:31
33,18,转发,56,我家女汉子的日常......,9月7日 17:55
34,81,1,91,早餐，荠菜鲜肉馄饨，蒸🍠，五香花生，拌紫甘蓝，🍐 以后弟弟就不在家吃早饭了，幼儿园每天是吃三餐的，他总在家吃，该不好好吃幼儿园的饭了。早晨我们吃他就在旁边不高兴了，说我没给他吃早饭，哄了半天这才算过去了。送他们俩上学路上，弟弟跟姐姐说，你今天下午要来接我哦，不能说嫌热就不来。 ...展开全文c,9月7日 09:52
35,评论,转发,24,哇看着比我做的都好,9月7日 09:39
36,35,2,83,"#关于双子座男生的日常#吃晚饭的时候逗弟弟问他最喜欢妈妈还是姐姐，弟弟小眯眯眼一笑，继续埋头吃饭，打死我也不回答你。
我跟他姐都太了解他这种不得罪人的性格。刚才我跟弟弟在客厅玩，问他我和姐姐他最喜欢谁，他毫不犹豫的说是我。然后去了姐姐房间姐姐问了同样问题，他又说最喜欢姐姐。
当然了对 ...展开全文c",9月5日 20:36
37,15,1,30,南瓜发糕已经更新在公 众 号了，等你们作业哦,9月5日 15:55
38,110,70,400,四人份早餐🏻‍🥗🍈🍑🥒,9月5日 08:24
39,16,5,50,我们🏻也放学了,9月4日 17:46
40,38,转发,69,先放学的好处 某人正偷着乐呢,9月4日 16:19
41,62,1,108,"早餐，南瓜红枣发糕，炒小白菜＋胡萝卜，月饼，醪糟蛋花汤，枣。 新周好呀，讲个好玩的事，早晨开车送她俩，到了车位按了开锁，也听见车响了，可是怎么拉车门都拉不开。急的我啊，结果涵涵发现我拉的是跟我家这一模一样，停在我家车旁边的另一辆车
今天准备的早餐都是暖暖的，我 ...展开全文c",9月4日 08:44
42,106,4,113,周末午餐，笋干红烧肉，排骨白菜炖粉条，蒜苔炒肉丝，西红柿炒鸡蛋，青梅酒。今天每个人点了一道自己喜欢的菜，大家吃的都很满足。感觉这一大天别的啥都没干，竟做饭了 早晨吃的戚风蛋糕，因为脱模脱残了所以我们就不拍照啦！青梅酒的杯子是@瑾然友叙杂货铺 家的，非常喜欢，晶莹剔透的。,9月3日 15:27
43,102,2,99,#开学啦#高纤奶酪包，奇亚籽谷物酸奶，烤肠，蔬菜沙拉，黄桃罐头。 姐弟俩个今天都开学啦，给她俩做了爱吃的煎肠，和内容丰富的酸奶，麦片是@S素味平生S 珊珊做的四种的麦片，一人一个口味吃的超满足，里面还放了我提前泡好的奇亚籽。黄桃罐头是去年做的剩下的最后3瓶，怎么样保存的还不错吧 ...展开全文c,9月1日 08:50
,data_comment,data_relay,data_support,data_text,data_time
0,309,62,460,置顶 排排坐，洗白白~假期大扫除，先从小厨房开始~属于我的小确幸，餐具们💕,10月1日 15:21
1,232,405,333,"六色蛋黄酥~
配方整理好了
每年至少做一次的圈圈酥，
比起来前几年，
现在有了更多的心得体会和经验，
和大家分享下~
请听我的碎碎念...展开全文c",今天 10:16
2,29,3,24,恭喜@嗨我很好就这样吧 1名用户获得【海氏60l烤箱】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,10月8日 15:39
3,140,17,121,蛋黄酥这个配方还是很容易揉出薄膜的，建议用冷水，然后猪油也要冷却之后的；不管是用面包机还是厨师机，桶内温度都最好不要超过26度，温度一高就不容易出膜了~揉好的油皮是柔软湿润又有弹性和韧度的，静置也不会渗油，想要整齐又密集的圈圈最好是揉出手套膜~,10月8日 12:09
4,398,16,312,"蛋黄酥2017~
每年都要做一次的圈圈酥，
今年凑齐了彩虹色
本来不想虐了，
没忍住
还是开动了~
一次六色真的太考验耐心了...展开全文c",10月7日 16:52
5,205,341,364,"樱花蛋糕卷的方子整理好了~
请了一上午假写配方，
今天还有上班的吗
再坚持半天~
关于毛巾面和O型卷，
在方子里都详细说明了，
都是经验，...展开全文c",9月30日 10:45
6,86,65,291,美好的晨食光，由一杯拉花咖啡开始一根面包棒，一杯美腻的卡布奇诺~开启一天的早餐能量时刻，不负食光，不负饮~~生活之美在于体验和感受，跟着视频学用Creatista Plus做一杯香浓的拉花咖啡，如此简单，如此曼妙~细细品尝Barista choice胶囊带来的美妙滋味，享受生活每一天💖  ...展开全文c,9月29日 13:35
7,438,40,333,"和烤箱磨合了这么久，
终于做出来了满意的毛巾面
早呀今天的简单早餐~
樱花蛋糕卷＋咖啡＋樱花马卡龙＋蔬菜沙拉~
图9为了给大家演示一下O型卷是怎么固定的，
特意没有包全，
就像这样放进冰箱，...展开全文c",9月29日 09:56
8,402,3,175,"早安
早餐~
花样月饼(都是送滴)，
搭配红茶，
还煮了彩虹蝴蝶面片汤~

发现娇滴滴的都能养尊处优一辈子，...展开全文c",9月27日 08:23
9,154,190,213,"彩虹绿豆月饼~
低油低糖低脂版配方，
量有点大，
可以减半操作~
想说的都在配方里了，
转需~
#不可辜负的美食# ...展开全文c",9月25日 16:40
10,355,1674,2031,"可爱的豹纹馒头~
做法整理好了，
一次简单的小尝试，
同理还可以做奶牛纹、长颈鹿纹等等~
想要更多豹纹，
可以把馒头做大一点，
每个上面的花纹就多了~...展开全文c",9月25日 11:01
11,145,4,141,一年一度的陶瓷博览会,9月23日 18:12
12,328,22,261,"早呀
新做的彩虹绿豆月饼~
今晚 8点直播做这个，
还有蓝天白云馒头~
准备了5台祈和打蛋器
和6套学厨立体月饼花模给大家，
不见不散呀~...展开全文c",9月21日 09:28
13,471,1868,2353,"蓝天白云馒头配方
做了三次之后的经验总结~
用面条机辅助操作的，
如果看图不太懂，
可以看我明天的直播~
没有机器的，
也可以做，...展开全文c",9月20日 08:39
14,394,23,259,"新周早安~~
早餐炒了干锅菜花，
炖了白菜豆腐汤，
还有两种花纹的馒头，
搭配桔子，
猕猴桃~
周末又试了两次蓝天白云馒头，...展开全文c",9月18日 08:26
15,394,23,259,"新周早安~~
早餐炒了干锅菜花，
炖了白菜豆腐汤，
还有两种花纹的馒头，
搭配桔子，
猕猴桃~
周末又试了两次蓝天白云馒头，...展开全文c",9月18日 08:26
16,371,31,267,"周五啦O(∩_∩)O
早餐~
做了魔芋炒鲜虾，
蓝天白云馒头，
香肠面包卷，
紫米燕麦粥，
搭配草莓~~...展开全文c",9月15日 09:59
17,66,65,70,抹茶蛋黄酥直播~搜不到的看这里啦🙋🏻,9月14日 20:23
18,35,61,65,馒头揉面直播在这里~不要再问我啦,9月14日 20:18
19,193,10,162,"早~~
再忙也要好好吃早饭~
用美食调味生活
早餐吃黑麦蔓越莓核桃软欧包，  
心形棒棒糖戚风蛋糕，
搭配圣女果，
火龙果奶昔~...展开全文c",9月14日 08:21
20,210,7,143,"分享一只给自己加戏的小茶壶
嗯٩(•̤̀ᵕ•̤́๑)ᵒᵏ
以后就当瓶子用了~
早啊(●◡●)ﾉ
魔芋红烧肉，
燕麦糙米饭，
奶牛戚风，...展开全文c",9月13日 08:33
21,180,318,378,"早呀~~
来自一只小花猪的问候
小猪戚风配方整理好了~
可爱的猪哼哼，
看着它就觉得莫名的开心O(∩_∩)O~~
鼻子下面的一块黑色花纹好像笑起来的嘴巴
#不可辜负的美食# ...展开全文c",9月12日 09:29
22,370,21,265,"新周好呀~
早安
早餐
小猪戚风，
彩虹绿豆糕~
搭配椰子汁，
猕猴桃~...展开全文c",9月11日 10:15
23,262,177,234,"猫宁ing

又到周五啦，
开心~
小刺猬的做法整理好了，
转需~
出门上班啦~...展开全文c",9月8日 09:11
24,274,14,183,"今天吃黑芝麻味滴龙猫(*ฅ́˘ฅ̀*)♡
周四早呀~
龙猫馒头，
还有美味的烤锅，
搭配羊蝎子汤做的部队锅，
柠檬金桔茶~
感觉黑芝麻加多了，...展开全文c",9月7日 09:15
25,900,8134,5759,"萌萌合集（三）
①小猪馒头 做法：O网页链接
②小鸡馒头 做法：O网页链接
③柴犬面包 做法：O网页链接
④米奇馒头 做法：O网页链接
⑤熊猫马卡龙 做法：O网页链接
⑥龙猫豆沙包 做法：O网页链接 ...展开全文c",9月5日 15:16
26,315,22,239,"早呀~
小刺猬豆沙包/
南瓜粥/
干锅菜花/
青提/
玫瑰香葡萄~
新周好...展开全文c",9月4日 09:26
27,106,102,14,非常想🙋🏻🙋🏻一起去泰国旅游吧~喝国宝级纯天然果汁，赢泰国游机票~好运~#喝玛丽赢泰国游机票#,9月2日 10:40
28,320,15,216,"早安九月啦~
早餐做了紫薯粥、凉拌菜，
三色玛德琳，
泡了玫瑰花茶，
还有提前做好的玫瑰花果冻~
搭配无花果＋巴旦木~
@洛施花舍玫瑰花茶-linda ...展开全文c",9月1日 08:50
29,431,15,267,"⛅一夜入秋，天气忽然就转凉了，
早上吃点暖和的~
西红柿鸡蛋蔬菜面，
换了种做法的彩虹蛋糕，
无花果＋奶茶
手腕得了腱鞘炎，
以前大拇指也得过，...展开全文c",8月30日 09:50
30,252,21,245,早呀(*ฅ́˘ฅ̀*) 七夕快乐💖~,8月28日 09:59
31,342,69,230,"最近经常有人问我北鼎烤箱的使用感觉，算了下，用北鼎烤箱已经8个月有余了，从第一次见到被它的颜值所吸引，到现在用它做过了各种与烤箱有关的美味，可以说也积累了许多的经验和心得体会，写下来供大家参考，有需要的可以看看，避免少走很多弯路吧~
从2013年底开始接触烘焙，三年多来它已经升级为我的 ...展开全文c",8月24日 08:58
32,278,32,386,某人给做的彩虹蛋糕专用隔板,8月23日 22:25
33,291,425,425,"送你一片蓝天白云~~
蓝天白云戚风的方子整理好了
比起来彩虹戚风省事多了，
也是无色素版，
烤的时候注意观察上色，
不要烤焦~
蝶豆花粉前面分享过，...展开全文c",8月22日 10:25
34,584,1701,1809,"早呀~~
彩虹戚风配方整理好了~
无色素版
三年前做过一次色素版的彩虹蛋糕，
那个时候就说想要做一次无色素的，
隔了这么久，终于实现啦~
我知道免费的文章容易让人不珍惜，...展开全文c",8月18日 09:56
35,259,346,321,"多啦a胖的方子~
我更喜欢叫它蓝胖胖
恩~机器猫豆沙包~正经脸.jpg
图中的铜锣烧可以搜松饼，
我也发过配方，
两个松饼合到一起，
中间夹上豆沙馅，...展开全文c",8月17日 10:08
36,362,32,234,"彩虹蛋糕~
又做了一次，
这次蓝色是用蝶豆花粉尝试的，
感觉颜色还挺满意的，
红曲粉上色重，
这次减少了量~
等我详细的配方吧...展开全文c",8月16日 08:49
37,372,33,290,"哆啦a梦先吃
机器猫豆沙包，
还有蓝胖胖最爱的铜锣烧~
搭配香蕉，
蓝莓，
咖啡~
周一早呀~~...展开全文c",8月14日 08:39
38,221,380,359,"呆萌的龙猫家族豆沙包配方来啦~
精心整理了几个小时
想着赶在周末前写出来~
想说的都在方子里了，
建议仔细看两遍再做~~
这个量有点大，
可以自行调整，...展开全文c",8月11日 09:14
39,370,20,179,"早呀
周四简单食~
蓝天白云戚风蛋糕/
咖啡/
蔬菜沙拉/
山竹/
戚风的蓝色是蝶豆花粉调出来的~...展开全文c",8月10日 09:38
40,334,27,318,"周二早餐~
龙猫家族豆沙包/
煮彩蔬挂面/
搭配香蕉豆奶/
无花果/
#不可辜负的美食# ...展开全文c",8月8日 09:14
41,127,45,207,"步骤图~心形夹心吐司汉堡的~
六色戚风蛋糕切成和吐司片一样薄厚的蛋糕片，
然后用大小两种心形模具凹造型就可以了~",8月7日 08:04
42,369,17,252,"周五啦O(∩_∩)O~

这两天又开始炎热起来，
继续蒸桑拿的三伏天
早上起来做了两碗烧仙草，
搭配心形夹心吐司汉堡，
还捏了两只小饭团，...展开全文c",8月4日 09:14
43,331,485,450,"周四早呀~
新整理了配方，
抹茶旋风吐司夹心蛋糕，
名字好长
也可以叫它绿钻吐司，
黑钻吐司的升级版~
名字无所谓啦，...展开全文c",8月3日 08:01
,data_comment,data_relay,data_support,data_text,data_time
0,24375,52455,129974,"置顶 【牛肉面】它被很多人叫错为兰州拉面。牛肉面是我的人生菜单，代表着我在西北最好的一段时光。这是我爸做的家常版，也是我心目中最好的版本。希望能被看完
#一日一食一记# L日食记的秒拍视频",6月14日 21:44
1,1936,6014,3235,假期结束了也别不开心，今晚六点开奖，我来捞一下,今天 14:16
2,1050,542,20307,大家好，给大家介绍一下，这是我蛾子@酥饼大人,10月8日 14:10
3,5502,7062,30219,"【大口吃生蚝】生蚝爱好者慎点前些日子秋游我去海边拍了这支片子，很多人都说很馋人很好看，所以大号也发一次。看到最后有我的丢脸彩蛋！
#一日一食一记# @鲜城 L姜老刀的秒拍视频",10月7日 20:29
4,81977,350788,65471,"日食记破1000万粉，裸奔都不足以表达鸡冻，只能发钱了！3万软妹币，抽130人【10人1000元】【20人500元】【100人100元】

我会继续致力于当导演中最爱做饭的那个。谢谢你们忍受我不肯剃胡子，忍受我做饭手老插兜，总忘了粘猫毛，拖延症，不够讲究，还有死性不改真的感恩，比心

这支视频，来 ...展开全文c",10月5日 14:59
5,1378,791,18828,酥月兔负责养眼，我负责辣眼祝你中秋快乐啊，今晚都看月亮了吗？,10月4日 21:18
6,1355,10897,14537,【啤酒鸭】不吃鸭的人会从这一道开始爱上，下饭神器，试试 #一日一食一记# @鲜城,10月4日 20:29
7,189,339,2841,恭喜@越hinfo 等2名用户获得【中秋零用钱】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,10月4日 13:31
8,787,81,4013,其实你用日食记的图，我也不会说什么，但为何要特意抹去水印？我的原微博>>O网页链接,10月3日 16:42
9,377,1763,7177,几日不见，隔壁小帅哥连月亮都做出来了,10月2日 20:46
10,423,641,9114,叔携猫，祝看到这条微博的人中秋快乐，考试必过，越长越好看，吃多也不长肉,10月2日 14:49
11,3910,16584,5806,叔抽奖给你们零用钱，中秋见长辈时买些礼物吧转发的粉丝中抽2位，打款815元（正好中秋是农历八月十五）中秋当天@微博抽奖平台 开奖！,10月1日 20:54
12,7112,35045,26490,"【鲜肉月饼】连中秋节以外的日子也常吃的一款月饼，是真爱！酥皮里油汪汪的特别鲜，嚼着还带肉汁，可以吃一辈子，做起来不需要模具
#一日一食一记# @鲜城 L日食记的秒拍视频",10月1日 20:29
13,151,784,2845,恭喜@翻滚吧菜花 等10名用户获得【荷美尔培根】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,9月30日 13:24
